CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases
361,22,Female,Sports,Yoga Mat,95.48,Winter,Cash on Delivery,4.1,9,2
362,23,Male,Footwear,Sandals,217.69,Spring,Card,3.4,18,4
363,59,Male,Sports,Dumbbells,221.98,Summer,Card,3,16,8
364,70,Female,Accessories,Sunglasses,157.83,Summer,Card,4.5,24,7
365,28,Male,Footwear,Formal Shoes,92.99,Winter,Card,3.8,16,3
366,30,Female,Womens Clothing,Skirt,152.47,Autumn,Card,4,24,7
367,50,Male,Sports,Dumbbells,162.7,Summer,Card,2.8,11,3
368,66,Male,Sports,Football,56.33,Spring,Cash on Delivery,4.1,2,1
369,34,Female,Beauty,Makeup Set,41.77,Winter,Cash on Delivery,3.5,4,2
370,49,Male,Electronics,Laptop,2544.06,Summer,Card,3.6,10,5
371,53,Female,Accessories,Handbag,89.64,Spring,Cash on Delivery,4.1,6,3
372,53,Male,Footwear,Formal Shoes,224,Autumn,Card,5,20,5
373,52,Female,Accessories,Wallet,37.28,Winter,Card,3.3,13,4
374,61,Male,Footwear,Formal Shoes,42.08,Spring,Cash on Delivery,2.5,20,10
375,28,Male,Mens Clothing,Jacket,50.72,Summer,Cash on Delivery,2.6,4,2
376,54,Female,Womens Clothing,Skirt,183.9,Spring,Card,4,18,4
377,36,Female,Beauty,Perfume,121.81,Winter,Card,3.8,16,3
378,35,Female,Womens Clothing,Jeans,66.09,Summer,Card,2.9,16,3
379,63,Male,Footwear,Formal Shoes,119.18,Spring,Card,4.5,8,4
380,51,Male,Mens Clothing,Jacket,123,Winter,Card,3.6,11,3
381,26,Male,Mens Clothing,Shirt,37.33,Spring,Card,3.6,20,5
382,54,Male,Electronics,Mobile Phone,1625.71,Spring,Card,5,26,13
383,70,Male,Footwear,Sneakers,150.48,Spring,Card,4.6,12,6
384,45,Male,Electronics,Laptop,1400.99,Winter,Card,2.8,6,3
385,43,Male,Sports,Football,80.25,Winter,Card,3.9,17,6
386,37,Female,Groceries,Rice Pack,29.59,Summer,Card,4.7,24,7
387,47,Male,Mens Clothing,T-Shirt,112.86,Winter,Card,4.6,14,7
388,45,Male,Sports,Football,160.31,Winter,Card,3,6,3
389,44,Female,Home,Lamp,155.34,Winter,Card,4.5,13,4
390,39,Male,Groceries,Cooking Oil,76.79,Winter,Cash on Delivery,3.3,19,7
391,42,Male,Electronics,Mobile Phone,845.92,Autumn,Card,2.9,25,10
392,26,Female,Womens Clothing,Jeans,177.84,Winter,Card,4.5,13,4
393,42,Male,Footwear,Sandals,81.26,Summer,Card,4.1,14,2
394,33,Male,Sports,Yoga Mat,143.71,Summer,Card,3.9,11,3
395,70,Male,Sports,Yoga Mat,62.41,Summer,Cash on Delivery,3.7,28,9
396,55,Female,Footwear,Sneakers,120.97,Summer,Card,2.9,20,5
397,28,Male,Mens Clothing,Jeans,176.62,Spring,Card,3.7,16,3
398,27,Male,Electronics,Laptop,1091.52,Summer,Card,4.9,11,3
399,29,Female,Womens Clothing,Jeans,196.8,Summer,Card,3.7,26,8
400,70,Female,Womens Clothing,Top,89.53,Spring,Cash on Delivery,3.8,16,8
401,38,Female,Accessories,Wallet,141.24,Spring,Card,3.9,11,3
402,32,Male,Mens Clothing,T-Shirt,125.07,Winter,Card,4.2,9,2
403,56,Female,Accessories,Handbag,83.05,Autumn,Cash on Delivery,4.1,18,4
404,32,Male,Home,Kitchen Set,84.48,Winter,Card,4.5,19,7
405,42,Male,Electronics,Laptop,1607.07,Autumn,Card,4,21,8
406,28,Female,Footwear,Formal Shoes,170.45,Spring,Card,3.8,13,4
407,30,Female,Beauty,Skincare Kit,47.97,Spring,Card,3.7,18,4
408,31,Female,Womens Clothing,Jeans,152,Spring,Card,3.5,24,7
409,60,Female,Beauty,Perfume,77.79,Autumn,Card,4.7,11,3
410,46,Female,Womens Clothing,Top,55.8,Summer,Cash on Delivery,3.1,22,6
411,66,Male,Sports,Dumbbells,140.76,Winter,Card,3.7,26,8
412,69,Male,Sports,Dumbbells,31.84,Autumn,Cash on Delivery,4,18,4
413,56,Male,Mens Clothing,Shirt,175.84,Autumn,Card,2.7,16,3
414,23,Male,Electronics,Headphones,2970.31,Autumn,Card,3.6,12,6
415,68,Male,Mens Clothing,Shirt,43.47,Summer,Cash on Delivery,5,7,1
416,38,Female,Beauty,Makeup Set,99.24,Autumn,Card,3.5,23,9
417,39,Female,Footwear,Sneakers,69.99,Summer,Card,3,10,5
418,64,Female,Groceries,Cooking Oil,27.74,Summer,Card,2.3,15,5
419,26,Female,Home,Kitchen Set,175.14,Winter,Card,4.5,12,1
420,58,Female,Accessories,Sunglasses,105.33,Autumn,Card,4.5,22,6
421,33,Male,Electronics,Headphones,2028.35,Winter,Card,3.6,8,4
422,54,Female,Beauty,Skincare Kit,44.38,Spring,Cash on Delivery,4.9,16,3
423,37,Female,Accessories,Wallet,124.7,Spring,Card,4.6,22,6
424,27,Male,Mens Clothing,Shirt,117.37,Summer,Card,3.7,20,5
425,67,Female,Accessories,Sunglasses,81.81,Spring,Cash on Delivery,3.8,13,4
426,34,Female,Beauty,Perfume,108.57,Winter,Card,4.9,13,4
427,70,Female,Accessories,Wallet,150.37,Autumn,Card,4.5,10,5
428,21,Female,Groceries,Beverages,21.02,Autumn,Card,2.7,14,7
429,67,Female,Footwear,Sneakers,203.32,Summer,Card,3.3,10,5
430,45,Female,Accessories,Sunglasses,67.03,Autumn,Cash on Delivery,3.6,21,8
431,64,Male,Electronics,Mobile Phone,1948.28,Summer,Card,4.2,20,5
432,51,Female,Womens Clothing,Jeans,108.88,Autumn,Card,3.7,15,5
433,41,Female,Groceries,Rice Pack,42.47,Summer,Cash on Delivery,2.5,10,5
434,61,Male,Mens Clothing,Jacket,57.77,Summer,Card,3.5,18,4
435,47,Male,Groceries,Snacks,28.68,Summer,Cash on Delivery,3.8,15,5
436,38,Male,Mens Clothing,Shirt,59,Summer,Card,4.1,12,6
437,50,Female,Accessories,Sunglasses,128.95,Autumn,Card,4.3,19,7
438,29,Male,Mens Clothing,T-Shirt,163.33,Autumn,Card,4.7,27,11
439,24,Female,Footwear,Sneakers,42.5,Summer,Card,3.6,18,9
440,57,Male,Mens Clothing,Jacket,34.25,Summer,Cash on Delivery,4.3,20,10
441,42,Male,Sports,Yoga Mat,36.03,Summer,Cash on Delivery,4.4,22,6
442,48,Male,Mens Clothing,T-Shirt,78.25,Winter,Cash on Delivery,3.3,10,5
443,22,Female,Womens Clothing,Dress,162.85,Winter,Card,3.7,10,5
444,64,Female,Accessories,Wallet,143.93,Winter,Card,3.3,4,2
445,43,Male,Sports,Dumbbells,170.33,Autumn,Card,3.8,20,5
446,26,Male,Electronics,Smart Watch,2141.41,Spring,Card,4.8,19,7
447,55,Male,Sports,Yoga Mat,140.48,Autumn,Card,2.8,12,6
448,63,Male,Groceries,Cooking Oil,17.91,Autumn,Cash on Delivery,3.3,13,4
449,65,Female,Accessories,Wallet,129.87,Summer,Card,2.5,10,5
450,24,Male,Home,Kitchen Set,77.19,Winter,Card,2.3,8,4
451,69,Female,Womens Clothing,Jeans,164.53,Spring,Card,3.7,19,7
452,67,Male,Electronics,Smart Watch,1534.27,Summer,Card,4,8,4
453,64,Male,Groceries,Cooking Oil,44.13,Summer,Card,3.8,13,4
454,32,Male,Footwear,Sandals,99.11,Summer,Cash on Delivery,3.8,12,1
455,21,Female,Womens Clothing,Dress,105.8,Summer,Card,2.6,15,5
456,45,Male,Electronics,Mobile Phone,2490.98,Autumn,Card,4.3,17,6
457,41,Male,Mens Clothing,Jacket,155.13,Autumn,Card,3.2,24,7
458,69,Female,Footwear,Sneakers,70.56,Winter,Cash on Delivery,5,15,5
459,24,Male,Mens Clothing,Jacket,177.39,Winter,Card,1.9,20,5
460,57,Female,Womens Clothing,Top,106.69,Spring,Card,4.1,15,5
461,41,Female,Accessories,Sunglasses,121.93,Spring,Card,3.5,20,5
462,44,Male,Mens Clothing,Jeans,51.29,Summer,Card,3.3,6,3
463,37,Male,Sports,Football,242.01,Autumn,Card,2.8,6,3
464,43,Male,Footwear,Sandals,208.11,Summer,Card,3.1,6,3
465,35,Female,Sports,Yoga Mat,85.49,Spring,Card,2.7,12,6
466,42,Male,Electronics,Headphones,2867.88,Spring,Card,4.6,21,8
467,42,Female,Groceries,Snacks,18.72,Spring,Card,3.8,14,7
468,58,Male,Electronics,Smart Watch,1855.04,Spring,Card,3.6,13,4
469,60,Male,Electronics,Headphones,2649.85,Summer,Card,2.8,13,4
470,22,Female,Accessories,Handbag,92.79,Spring,Card,4.2,8,4
471,58,Male,Home,Kitchen Set,150.83,Spring,Card,2.6,7,1
472,34,Female,Groceries,Cooking Oil,29,Summer,Cash on Delivery,4.8,18,4
473,45,Female,Beauty,Makeup Set,95.57,Winter,Card,2.1,11,3
474,58,Female,Accessories,Wallet,155.49,Spring,Card,4.3,12,6
475,39,Male,Home,Lamp,58.69,Summer,Cash on Delivery,3.3,17,6
476,55,Female,Beauty,Makeup Set,79.51,Spring,Cash on Delivery,2.4,16,3
477,58,Male,Electronics,Mobile Phone,2792.69,Autumn,Card,3.7,14,7
478,55,Female,Groceries,Snacks,78.24,Summer,Cash on Delivery,3.8,19,7
479,49,Male,Sports,Dumbbells,213.36,Spring,Card,3.2,12,6
480,39,Male,Mens Clothing,Jeans,49.04,Spring,Cash on Delivery,3.9,19,7
481,54,Male,Footwear,Sandals,50.57,Autumn,Cash on Delivery,3.5,4,2
482,51,Female,Beauty,Makeup Set,78.51,Summer,Card,5,10,5
483,53,Female,Accessories,Handbag,73.07,Spring,Card,3.3,15,5
484,43,Male,Home,Curtains,299.96,Spring,Card,3.4,5,0
485,43,Male,Sports,Football,239.89,Summer,Card,3.7,2,1
486,48,Female,Womens Clothing,Top,98.38,Winter,Cash on Delivery,4.2,14,2
487,52,Male,Sports,Dumbbells,152.29,Spring,Card,3.2,14,2
488,69,Female,Womens Clothing,Jeans,96.34,Winter,Card,3.8,26,8
489,26,Female,Accessories,Wallet,100.05,Summer,Card,3.7,11,3
490,34,Female,Womens Clothing,Skirt,96.07,Spring,Card,3.1,12,6
491,30,Female,Womens Clothing,Top,46.55,Summer,Card,4.1,8,4
492,25,Female,Beauty,Perfume,86.16,Autumn,Cash on Delivery,4.5,6,3
493,61,Female,Accessories,Sunglasses,174.31,Spring,Card,5,24,7
494,27,Female,Footwear,Formal Shoes,150.45,Spring,Card,3.7,14,7
495,40,Male,Sports,Football,106,Winter,Card,3.4,18,4
496,44,Male,Sports,Dumbbells,119.84,Autumn,Card,3.6,9,2
497,49,Female,Beauty,Perfume,102.61,Autumn,Card,4.6,26,8
498,45,Female,Womens Clothing,Dress,82.9,Spring,Cash on Delivery,3.9,16,8
499,31,Male,Sports,Yoga Mat,72.1,Spring,Card,4.3,12,6
500,51,Male,Footwear,Sneakers,214.97,Autumn,Card,4.1,22,6
501,27,Male,Electronics,Laptop,1871.95,Spring,Card,4.3,15,5
502,50,Female,Accessories,Handbag,40.1,Autumn,Cash on Delivery,3.9,19,7
503,24,Female,Beauty,Makeup Set,96.8,Spring,Card,4.6,21,8
504,59,Male,Home,Curtains,43.39,Autumn,Cash on Delivery,5,12,1
505,26,Female,Accessories,Sunglasses,26.57,Summer,Cash on Delivery,4.4,22,6
506,57,Female,Womens Clothing,Skirt,187.19,Summer,Card,4.7,16,3
507,37,Male,Footwear,Sandals,80.92,Autumn,Cash on Delivery,3,14,7
508,44,Male,Electronics,Laptop,1002.94,Summer,Card,2.3,14,2
509,23,Female,Beauty,Perfume,65.35,Summer,Card,2.7,16,3
510,21,Male,Footwear,Formal Shoes,87.39,Autumn,Card,3.7,6,3
511,38,Male,Electronics,Laptop,1886.55,Summer,Card,3.8,16,3
512,58,Female,Womens Clothing,Top,166.84,Spring,Card,4.6,18,4
513,37,Female,Beauty,Skincare Kit,87.84,Spring,Card,4.1,7,1
514,44,Female,Beauty,Makeup Set,110.61,Autumn,Card,3.5,13,4
515,55,Male,Home,Lamp,130.03,Winter,Card,3.1,14,7
516,33,Female,Accessories,Sunglasses,97.26,Summer,Card,3.1,10,5
517,39,Female,Beauty,Makeup Set,35.18,Autumn,Card,4.1,17,6
518,44,Male,Sports,Dumbbells,93.78,Summer,Cash on Delivery,5,17,6
519,26,Male,Footwear,Sneakers,235.26,Summer,Card,4.9,13,4
520,62,Male,Sports,Dumbbells,136.94,Autumn,Card,3.6,15,5
521,60,Female,Footwear,Formal Shoes,149.45,Winter,Card,3.3,6,3
522,42,Male,Footwear,Formal Shoes,122.86,Summer,Card,4.7,18,4
523,32,Female,Footwear,Formal Shoes,156.61,Summer,Card,4.7,22,6
524,29,Male,Sports,Dumbbells,88.8,Autumn,Card,3.1,22,6
525,46,Male,Mens Clothing,Shirt,165.74,Autumn,Card,4.2,6,3
526,61,Male,Home,Kitchen Set,220.45,Spring,Card,3.2,17,6
527,27,Male,Mens Clothing,Jeans,110.6,Autumn,Card,3.6,10,0
528,56,Female,Beauty,Makeup Set,135.51,Summer,Card,4.4,26,8
529,54,Male,Mens Clothing,Jeans,118.11,Spring,Card,3.2,13,4
530,56,Male,Mens Clothing,Shirt,125.17,Autumn,Card,3.6,22,6
531,57,Female,Sports,Yoga Mat,157.33,Summer,Card,3.9,13,4
532,29,Female,Groceries,Rice Pack,56.63,Spring,Card,4.5,13,4
533,30,Female,Accessories,Handbag,89.32,Winter,Cash on Delivery,4.5,12,6
534,20,Female,Womens Clothing,Dress,131.59,Autumn,Card,4.2,17,6
535,31,Male,Sports,Yoga Mat,45.03,Spring,Cash on Delivery,4.9,12,6
536,49,Male,Footwear,Formal Shoes,105.07,Summer,Card,4.2,14,7
537,35,Female,Accessories,Sunglasses,31.51,Summer,Card,3.2,15,5
538,60,Male,Sports,Yoga Mat,98.94,Spring,Card,3.4,10,5
539,23,Male,Footwear,Sandals,236.7,Spring,Card,4.5,17,6
540,59,Female,Womens Clothing,Top,111.87,Winter,Card,3.9,21,8
541,31,Male,Sports,Football,90.67,Autumn,Cash on Delivery,5,12,6
542,28,Male,Mens Clothing,Jeans,141.19,Winter,Card,4,4,2
543,32,Female,Womens Clothing,Top,158.72,Spring,Card,4.9,16,3
544,32,Female,Footwear,Formal Shoes,91.02,Winter,Card,4.1,17,6
545,70,Female,Accessories,Sunglasses,159.31,Autumn,Card,4.5,17,6
546,30,Male,Electronics,Smart Watch,2428.11,Spring,Card,3.9,4,2
547,28,Female,Beauty,Perfume,25.24,Winter,Card,3.7,21,8
548,46,Male,Groceries,Rice Pack,62.51,Winter,Cash on Delivery,4.2,11,3
549,22,Male,Footwear,Formal Shoes,80.22,Summer,Card,4.6,8,4
550,28,Male,Electronics,Headphones,600.17,Winter,Card,3.8,10,5
551,63,Male,Mens Clothing,Jeans,106.27,Summer,Card,3.5,14,7
552,27,Male,Footwear,Sandals,141.6,Winter,Card,4.1,19,7
553,43,Male,Footwear,Formal Shoes,90.88,Winter,Cash on Delivery,3.3,14,2
554,20,Female,Footwear,Sneakers,156.91,Summer,Card,4.1,22,6
555,41,Male,Sports,Football,232.73,Winter,Card,3.7,15,5
556,29,Female,Accessories,Wallet,53.93,Summer,Card,2.5,18,4
557,61,Male,Footwear,Sneakers,65.72,Summer,Cash on Delivery,2.8,8,4
558,69,Female,Womens Clothing,Skirt,159.87,Winter,Card,3.6,10,0
559,64,Male,Electronics,Laptop,2435.63,Winter,Card,3.3,18,4
560,40,Male,Footwear,Sneakers,90.24,Spring,Cash on Delivery,4.3,17,6
561,37,Female,Accessories,Handbag,117.76,Spring,Card,3.5,12,6
562,64,Female,Womens Clothing,Jeans,97.62,Summer,Card,3.8,8,4
563,66,Female,Beauty,Makeup Set,98.66,Autumn,Card,2.7,22,6
564,66,Female,Womens Clothing,Top,185.56,Spring,Card,3.7,21,8
565,60,Female,Groceries,Rice Pack,12.59,Spring,Card,3.4,12,1
566,41,Female,Beauty,Makeup Set,34.3,Autumn,Card,3.3,4,2
567,29,Male,Sports,Football,162.96,Summer,Card,3.9,19,7
568,45,Male,Electronics,Laptop,2785.85,Spring,Card,3.4,18,4
569,67,Male,Footwear,Sandals,79.99,Spring,Card,3.5,12,1
570,24,Female,Womens Clothing,Jeans,33.98,Spring,Card,2.1,15,5
571,32,Male,Electronics,Headphones,2562.09,Winter,Card,3.7,14,7
572,69,Female,Beauty,Makeup Set,55.71,Spring,Card,2.9,15,5
573,61,Male,Footwear,Sandals,41.13,Summer,Cash on Delivery,5,17,6
574,46,Female,Womens Clothing,Skirt,62.15,Summer,Cash on Delivery,3.8,22,6
575,44,Male,Home,Curtains,124.45,Summer,Card,5,9,2
576,46,Male,Footwear,Sneakers,75.37,Winter,Card,3.7,20,10
577,30,Male,Sports,Yoga Mat,141.81,Winter,Card,4.9,13,4
578,38,Male,Mens Clothing,Jeans,173.03,Autumn,Card,2.6,13,4
579,26,Female,Home,Curtains,174.88,Autumn,Card,4.4,14,2
580,42,Female,Beauty,Perfume,48.19,Winter,Card,2.7,12,6
581,37,Male,Electronics,Laptop,714.78,Winter,Card,4,12,6
582,54,Female,Sports,Dumbbells,30.19,Autumn,Cash on Delivery,4.2,13,4
583,68,Female,Beauty,Makeup Set,120.37,Winter,Card,2.9,24,7
584,38,Female,Womens Clothing,Dress,185.35,Winter,Card,4.9,12,6
585,25,Male,Electronics,Smart Watch,1495.63,Summer,Card,3.8,14,2
586,42,Male,Electronics,Mobile Phone,1552.24,Autumn,Card,3.8,17,6
587,26,Male,Sports,Football,175.47,Autumn,Card,3,13,4
588,45,Male,Sports,Football,136.12,Spring,Card,4.5,23,9
589,22,Female,Footwear,Sneakers,174.5,Autumn,Card,3.7,14,2
590,40,Male,Home,Lamp,136.29,Winter,Card,2.9,13,4
591,44,Female,Footwear,Sandals,62.11,Summer,Card,2.9,19,7
592,31,Male,Sports,Football,209.64,Autumn,Card,4.6,11,3
593,23,Male,Footwear,Sandals,188.15,Winter,Card,3.5,4,2
594,27,Female,Accessories,Handbag,31.87,Winter,Cash on Delivery,5,22,6
595,24,Male,Mens Clothing,Jeans,128.64,Autumn,Card,4.4,22,6
596,57,Female,Footwear,Sneakers,107.31,Winter,Card,3.6,16,8
597,37,Female,Sports,Football,160.72,Spring,Card,3.8,8,4
598,44,Male,Mens Clothing,Jacket,74.66,Autumn,Cash on Delivery,3,13,4
599,69,Male,Footwear,Sneakers,210.5,Winter,Card,3.8,13,4
600,24,Male,Mens Clothing,Shirt,35.35,Winter,Card,3.6,21,8
601,48,Male,Sports,Dumbbells,63.8,Winter,Cash on Delivery,4.2,15,5
602,50,Male,Footwear,Sandals,66.64,Summer,Card,5,15,5
603,33,Female,Sports,Dumbbells,26.47,Spring,Cash on Delivery,2.7,4,2
604,67,Male,Footwear,Formal Shoes,233.68,Autumn,Card,3.3,13,4
605,48,Female,Sports,Dumbbells,184.2,Spring,Card,4.3,19,7
606,43,Female,Footwear,Formal Shoes,209.23,Winter,Card,3,13,4
607,55,Male,Sports,Football,225.1,Winter,Card,4.8,12,6
608,26,Male,Mens Clothing,Jacket,172.87,Summer,Card,3.3,17,6
609,56,Male,Electronics,Laptop,2831.6,Autumn,Card,4.7,15,5
610,52,Female,Accessories,Handbag,20.11,Spring,Card,5,8,4
611,32,Male,Groceries,Snacks,58.96,Winter,Cash on Delivery,4.8,4,2
612,44,Female,Accessories,Wallet,170.49,Autumn,Card,2.9,18,9
613,44,Female,Womens Clothing,Skirt,65.05,Summer,Cash on Delivery,3.4,19,7
614,32,Female,Womens Clothing,Jeans,35.66,Summer,Cash on Delivery,4.1,17,6
615,32,Female,Sports,Dumbbells,37.45,Winter,Card,3.2,2,1
616,26,Female,Accessories,Sunglasses,170.43,Spring,Card,3.1,17,6
617,30,Female,Footwear,Sandals,61.98,Spring,Card,3.5,10,5
618,54,Female,Womens Clothing,Dress,97.85,Autumn,Cash on Delivery,3.6,12,6
619,44,Male,Footwear,Sandals,180.53,Autumn,Card,3.4,26,8
620,70,Male,Electronics,Mobile Phone,2658.73,Summer,Card,4.3,22,6
621,32,Male,Footwear,Sandals,158.28,Autumn,Card,4.1,26,8
622,57,Male,Sports,Yoga Mat,222.98,Winter,Card,3.5,24,7
623,49,Male,Mens Clothing,Shirt,197.05,Winter,Card,4.4,17,6
624,48,Male,Sports,Yoga Mat,97.69,Summer,Cash on Delivery,3.4,19,7
625,35,Male,Electronics,Mobile Phone,761.2,Summer,Card,5,24,7
626,63,Female,Footwear,Formal Shoes,208.69,Winter,Card,3.2,13,4
627,60,Female,Womens Clothing,Dress,31.81,Spring,Card,3.5,12,6
628,29,Male,Electronics,Laptop,1170.69,Summer,Card,3.5,16,3
629,54,Male,Footwear,Formal Shoes,66.74,Autumn,Cash on Delivery,4.3,12,6
630,23,Female,Beauty,Skincare Kit,39.91,Spring,Cash on Delivery,3.3,2,1
631,42,Female,Groceries,Cooking Oil,10.19,Autumn,Cash on Delivery,4.1,14,7
632,70,Male,Mens Clothing,Jeans,69.05,Autumn,Card,3.9,8,4
633,29,Male,Footwear,Sneakers,91.99,Winter,Card,2.9,25,10
634,38,Female,Footwear,Formal Shoes,247.76,Winter,Card,3.3,11,3
635,45,Male,Footwear,Formal Shoes,203.46,Autumn,Card,3.1,10,5
636,61,Male,Footwear,Formal Shoes,118.53,Summer,Card,4.9,14,2
637,66,Male,Mens Clothing,Shirt,63.45,Winter,Card,3.6,15,5
638,66,Female,Accessories,Sunglasses,129.69,Winter,Card,3.1,17,6
639,27,Male,Electronics,Smart Watch,736.92,Autumn,Card,3.3,12,1
640,52,Female,Beauty,Skincare Kit,87.62,Autumn,Card,2.9,10,5
641,43,Female,Home,Kitchen Set,140,Summer,Card,3.9,15,5
642,35,Male,Sports,Football,107.57,Summer,Card,3.9,12,6
643,34,Male,Groceries,Cooking Oil,78.16,Spring,Cash on Delivery,2.2,4,2
644,51,Female,Womens Clothing,Dress,47.3,Autumn,Cash on Delivery,3.9,7,1
645,43,Female,Womens Clothing,Skirt,143.8,Autumn,Card,3.6,12,6
646,50,Male,Sports,Dumbbells,208.8,Summer,Card,3.4,4,2
647,33,Male,Home,Lamp,170.58,Summer,Card,4.2,8,4
648,30,Male,Mens Clothing,Jeans,42.67,Autumn,Cash on Delivery,4.1,8,4
649,54,Male,Mens Clothing,Jeans,170.85,Summer,Card,3.4,13,4
650,70,Male,Footwear,Formal Shoes,174.39,Summer,Card,3.2,20,5
651,58,Male,Sports,Football,124.28,Spring,Card,3.1,16,3
652,69,Male,Sports,Dumbbells,100.45,Winter,Card,3.6,13,4
653,52,Male,Home,Kitchen Set,56.48,Spring,Cash on Delivery,5,29,12
654,60,Female,Accessories,Wallet,30.06,Autumn,Card,4.6,22,6
655,70,Female,Footwear,Sandals,54,Autumn,Card,2.8,30,10
656,67,Male,Mens Clothing,Jeans,174.5,Summer,Card,4.5,15,5
657,20,Female,Accessories,Sunglasses,92.35,Autumn,Card,3.3,12,1
658,33,Female,Accessories,Wallet,40.85,Summer,Cash on Delivery,4.2,18,4
659,27,Male,Sports,Yoga Mat,68.16,Spring,Card,4.1,10,5
660,33,Female,Beauty,Makeup Set,107.56,Spring,Card,2.6,8,4
661,54,Female,Footwear,Sneakers,242.06,Spring,Card,4.1,19,7
662,45,Female,Beauty,Perfume,144.31,Autumn,Card,3.8,0,0
663,28,Female,Beauty,Perfume,119.55,Winter,Card,3.6,6,3
664,46,Male,Sports,Football,56.34,Winter,Cash on Delivery,2.9,11,3
665,25,Male,Home,Lamp,279.19,Summer,Card,4.5,8,4
666,31,Female,Beauty,Makeup Set,34.01,Summer,Card,3.8,22,6
667,60,Male,Footwear,Sneakers,99.93,Winter,Card,3.5,28,9
668,64,Male,Electronics,Headphones,1514.05,Winter,Card,3.7,20,5
669,62,Male,Mens Clothing,T-Shirt,182.98,Autumn,Card,3.1,13,4
670,24,Male,Home,Curtains,237.47,Winter,Card,3.2,28,9
671,64,Male,Electronics,Laptop,1417.01,Spring,Card,4,2,1
672,27,Female,Womens Clothing,Skirt,43.52,Summer,Cash on Delivery,4.1,13,4
673,33,Female,Womens Clothing,Skirt,116.95,Summer,Card,4.6,21,8
674,61,Female,Womens Clothing,Jeans,196.34,Winter,Card,3,16,8
675,68,Female,Footwear,Sandals,163.6,Spring,Card,4.3,22,6
676,54,Male,Footwear,Sneakers,144.58,Spring,Card,3.9,24,7
677,22,Male,Sports,Yoga Mat,158.64,Spring,Card,3.9,21,8
678,52,Female,Groceries,Beverages,5.89,Summer,Card,3.6,7,1
679,63,Female,Accessories,Handbag,168.46,Winter,Card,3.1,20,5
680,53,Female,Womens Clothing,Jeans,102.52,Spring,Card,4.3,16,8
681,31,Female,Beauty,Skincare Kit,47.92,Summer,Card,3.6,8,4
682,27,Male,Sports,Dumbbells,119.22,Winter,Card,4,16,3
683,22,Male,Home,Lamp,83.17,Summer,Cash on Delivery,4.6,22,6
684,41,Male,Electronics,Laptop,1496.4,Spring,Card,3.9,16,3
685,35,Female,Home,Curtains,121.52,Summer,Card,3.6,10,5
686,51,Female,Beauty,Makeup Set,101.58,Spring,Card,3.7,14,2
687,20,Female,Accessories,Wallet,96.93,Spring,Cash on Delivery,3.2,12,6
688,63,Male,Sports,Football,195.87,Spring,Card,4,18,4
689,57,Female,Footwear,Sneakers,152.19,Spring,Card,5,13,4
690,68,Male,Mens Clothing,T-Shirt,71.13,Winter,Cash on Delivery,3.8,10,5
691,68,Female,Beauty,Skincare Kit,139.64,Spring,Card,4.1,20,5
692,65,Male,Footwear,Sandals,134.93,Summer,Card,4,15,5
693,30,Male,Footwear,Sandals,75.61,Autumn,Cash on Delivery,3.1,17,6
694,23,Female,Accessories,Sunglasses,115.77,Winter,Card,4.5,13,4
695,23,Female,Footwear,Sandals,223.09,Spring,Card,4.1,16,3
696,59,Female,Beauty,Skincare Kit,127.79,Winter,Card,3.8,6,3
697,35,Male,Groceries,Cooking Oil,49.52,Spring,Cash on Delivery,3.6,13,4
698,59,Female,Footwear,Sneakers,105.81,Winter,Card,3.8,23,9
699,42,Female,Womens Clothing,Dress,178.77,Summer,Card,3.4,9,2
700,28,Male,Groceries,Rice Pack,54.61,Winter,Card,4.1,8,4
701,49,Male,Electronics,Smart Watch,1321.86,Spring,Card,4.4,24,7
702,36,Male,Footwear,Sneakers,157.33,Summer,Card,3.7,17,6
703,31,Male,Footwear,Formal Shoes,157.43,Winter,Card,3,6,3
704,38,Male,Mens Clothing,Jacket,160.98,Spring,Card,2.9,20,5
705,46,Male,Sports,Yoga Mat,107.82,Winter,Card,3.9,7,1
706,39,Female,Footwear,Formal Shoes,217.69,Summer,Card,2.6,10,5
707,45,Male,Sports,Yoga Mat,141.27,Autumn,Card,3.2,16,3
708,57,Male,Footwear,Sandals,233.72,Summer,Card,2.8,14,7
709,53,Male,Electronics,Headphones,1792.88,Winter,Card,3.6,19,7
710,24,Male,Electronics,Smart Watch,1064.7,Winter,Card,5,18,4
711,44,Female,Accessories,Sunglasses,103.15,Autumn,Card,3.6,13,4
712,69,Male,Footwear,Sandals,48.78,Summer,Card,1.9,17,6
713,64,Female,Beauty,Perfume,74.05,Spring,Card,4.9,21,8
714,59,Female,Womens Clothing,Dress,35.33,Summer,Cash on Delivery,3.7,13,4
715,68,Female,Womens Clothing,Jeans,114.33,Summer,Card,2.9,10,5
716,48,Female,Accessories,Handbag,41.13,Winter,Card,3.2,9,2
717,56,Female,Home,Kitchen Set,245.44,Spring,Card,3.2,2,1
718,36,Female,Womens Clothing,Jeans,153.84,Winter,Card,3.2,0,0
719,44,Female,Footwear,Sandals,236.11,Summer,Card,5,23,9
720,54,Female,Womens Clothing,Dress,165.35,Autumn,Card,3.7,10,0
721,30,Female,Accessories,Sunglasses,59.51,Winter,Card,3.8,24,7
